,percentage_samples,score,strategy,repetition
23,10,0.3402619589977221,entropy_sampling,90
24,20,0.41059225512528474,entropy_sampling,90
25,30,0.45244874715261957,entropy_sampling,90
26,40,0.47351936218678814,entropy_sampling,90
27,50,0.4940205011389522,entropy_sampling,90
28,60,0.5148063781321185,entropy_sampling,90
29,70,0.5316059225512528,entropy_sampling,90
30,80,0.5264806378132119,entropy_sampling,90
31,90,0.5296127562642369,entropy_sampling,90
32,100,0.5341685649202733,entropy_sampling,90
33,1,0.16059225512528474,margin_sampling,90
34,10,0.34111617312072895,margin_sampling,90
35,20,0.41970387243735763,margin_sampling,90
36,30,0.4473234624145786,margin_sampling,90
37,40,0.47266514806378135,margin_sampling,90
38,50,0.5002847380410023,margin_sampling,90
39,60,0.5085421412300684,margin_sampling,90
40,70,0.5207858769931663,margin_sampling,90
41,80,0.4994305239179954,margin_sampling,90
42,90,0.5219248291571754,margin_sampling,90
43,100,0.5324601366742597,margin_sampling,90
0,1,0.1304100227790433,random,91
1,10,0.3522209567198178,random,91
2,20,0.4054669703872437,random,91
3,30,0.43451025056947606,random,91
4,40,0.4732346241457859,random,91
5,50,0.4920273348519362,random,91
6,60,0.48376993166287013,random,91
7,70,0.49914578587699315,random,91
8,80,0.510250569476082,random,91
9,90,0.5062642369020501,random,91
10,100,0.5298974943052391,random,91
11,1,0.1312642369020501,uncertainty_sampling,91
12,10,0.30125284738041,uncertainty_sampling,91
13,20,0.40233485193621865,uncertainty_sampling,91
14,30,0.4496013667425968,uncertainty_sampling,91
15,40,0.47864464692482916,uncertainty_sampling,91
16,50,0.48832574031890663,uncertainty_sampling,91
17,60,0.5059794988610479,uncertainty_sampling,91
18,70,0.5242027334851936,uncertainty_sampling,91
19,80,0.5264806378132119,uncertainty_sampling,91
20,90,0.5267653758542141,uncertainty_sampling,91
21,100,0.5313211845102506,uncertainty_sampling,91
22,1,0.13240318906605922,entropy_sampling,91
23,10,0.33029612756264237,entropy_sampling,91
24,20,0.40632118451025057,entropy_sampling,91
25,30,0.4498861047835991,entropy_sampling,91
26,40,0.47095671981776766,entropy_sampling,91
27,50,0.49373576309794986,entropy_sampling,91
28,60,0.5056947608200456,entropy_sampling,91
29,70,0.5196469248291572,entropy_sampling,91
30,80,0.5250569476082004,entropy_sampling,91
31,90,0.5324601366742597,entropy_sampling,91
32,100,0.5179384965831435,entropy_sampling,91
33,1,0.15119589977220957,margin_sampling,91
34,10,0.3385535307517084,margin_sampling,91
35,20,0.41600227790432803,margin_sampling,91
36,30,0.4515945330296128,margin_sampling,91
37,40,0.47494305239179957,margin_sampling,91
38,50,0.4923120728929385,margin_sampling,91
39,60,0.5159453302961275,margin_sampling,91
40,70,0.5276195899772209,margin_sampling,91
41,80,0.5273348519362187,margin_sampling,91
42,90,0.5318906605922551,margin_sampling,91
43,100,0.5156605922551253,margin_sampling,91
0,1,0.14094533029612757,random,92
1,10,0.3376993166287016,random,92
2,20,0.4097380410022779,random,92
3,30,0.44362186788154895,random,92
4,40,0.46839407744874717,random,92
5,50,0.46184510250569477,random,92
6,60,0.4985763097949886,random,92
7,70,0.48832574031890663,random,92
8,80,0.5116742596810934,random,92
9,90,0.5196469248291572,random,92
10,100,0.5392938496583144,random,92
11,1,0.1492027334851936,uncertainty_sampling,92
12,10,0.3451025056947608,uncertainty_sampling,92
13,20,0.4137243735763098,uncertainty_sampling,92
14,30,0.4413439635535307,uncertainty_sampling,92
15,40,0.4783599088838269,uncertainty_sampling,92
16,50,0.4923120728929385,uncertainty_sampling,92
17,60,0.5025626423690205,uncertainty_sampling,92
18,70,0.5182232346241458,uncertainty_sampling,92
19,80,0.5304669703872438,uncertainty_sampling,92
20,90,0.5190774487471527,uncertainty_sampling,92
21,100,0.5108200455580866,uncertainty_sampling,92
22,1,0.1483485193621868,entropy_sampling,92
23,10,0.332004555808656,entropy_sampling,92
24,20,0.41429384965831434,entropy_sampling,92
25,30,0.45187927107061504,entropy_sampling,92
26,40,0.48376993166287013,entropy_sampling,92
27,50,0.4934510250569476,entropy_sampling,92
28,60,0.5179384965831435,entropy_sampling,92
29,70,0.5250569476082004,entropy_sampling,92
30,80,0.5267653758542141,entropy_sampling,92
31,90,0.5028473804100227,entropy_sampling,92
32,100,0.5341685649202733,entropy_sampling,92
33,1,0.1315489749430524,margin_sampling,92
34,10,0.34709567198177677,margin_sampling,92
35,20,0.4214123006833713,margin_sampling,92
36,30,0.4515945330296128,margin_sampling,92
37,40,0.4729498861047836,margin_sampling,92
38,50,0.47693621867881547,margin_sampling,92
39,60,0.5017084282460137,margin_sampling,92
40,70,0.5190774487471527,margin_sampling,92
41,80,0.5244874715261959,margin_sampling,92
42,90,0.5324601366742597,margin_sampling,92
43,100,0.5105353075170843,margin_sampling,92
0,1,0.14578587699316628,random,93
1,10,0.3621867881548975,random,93
2,20,0.42482915717539865,random,93
3,30,0.4558656036446469,random,93
4,40,0.47522779043280183,random,93
5,50,0.49800683371298404,random,93
6,60,0.5113895216400911,random,93
7,70,0.5074031890660592,random,93
8,80,0.5105353075170843,random,93
9,90,0.5196469248291572,random,93
10,100,0.5250569476082004,random,93
11,1,0.14777904328018224,uncertainty_sampling,93
12,10,0.3374145785876993,uncertainty_sampling,93
13,20,0.42198177676537585,uncertainty_sampling,93
14,30,0.4484624145785877,uncertainty_sampling,93
15,40,0.4803530751708428,uncertainty_sampling,93
16,50,0.505125284738041,uncertainty_sampling,93
17,60,0.5113895216400911,uncertainty_sampling,93
18,70,0.5222095671981777,uncertainty_sampling,93
19,80,0.5279043280182233,uncertainty_sampling,93
20,90,0.5373006833712984,uncertainty_sampling,93
21,100,0.5341685649202733,uncertainty_sampling,93
22,1,0.13439635535307518,entropy_sampling,93
23,10,0.34083143507972663,entropy_sampling,93
24,20,0.4185649202733485,entropy_sampling,93
25,30,0.4533029612756264,entropy_sampling,93
26,40,0.4869020501138952,entropy_sampling,93
27,50,0.4971526195899772,entropy_sampling,93
28,60,0.5128132118451025,entropy_sampling,93
29,70,0.5344533029612756,entropy_sampling,93
30,80,0.5236332574031891,entropy_sampling,93
31,90,0.5076879271070615,entropy_sampling,93
32,100,0.5318906605922551,entropy_sampling,93
33,1,0.13468109339407744,margin_sampling,93
34,10,0.34225512528473806,margin_sampling,93
35,20,0.4234054669703872,margin_sampling,93
36,30,0.4550113895216401,margin_sampling,93
37,40,0.48177676537585423,margin_sampling,93
38,50,0.49060364464692485,margin_sampling,93
39,60,0.5099658314350797,margin_sampling,93
40,70,0.5202164009111617,margin_sampling,93
41,80,0.5330296127562643,margin_sampling,93
42,90,0.5407175398633257,margin_sampling,93
43,100,0.5466970387243736,margin_sampling,93
0,1,0.15660592255125286,random,94
1,10,0.32801822323462415,random,94
2,20,0.39208428246013666,random,94
3,30,0.43137813211845105,random,94
4,40,0.4461845102505695,random,94
5,50,0.4652619589977221,random,94
6,60,0.4908883826879271,random,94
7,70,0.49060364464692485,random,94
8,80,0.49060364464692485,random,94
9,90,0.5062642369020501,random,94
10,100,0.525626423690205,random,94
11,1,0.15091116173120728,uncertainty_sampling,94
12,10,0.34766514806378135,uncertainty_sampling,94
13,20,0.40575170842824604,uncertainty_sampling,94
14,30,0.4484624145785877,uncertainty_sampling,94
15,40,0.4624145785876993,uncertainty_sampling,94
16,50,0.4863325740318907,uncertainty_sampling,94
17,60,0.4920273348519362,uncertainty_sampling,94
18,70,0.5130979498861048,uncertainty_sampling,94
19,80,0.5170842824601367,uncertainty_sampling,94
20,90,0.5233485193621867,uncertainty_sampling,94
21,100,0.5259111617312073,uncertainty_sampling,94
22,1,0.1571753986332574,entropy_sampling,94
23,10,0.35079726651480636,entropy_sampling,94
24,20,0.4125854214123007,entropy_sampling,94
25,30,0.4447608200455581,entropy_sampling,94
26,40,0.47380410022779046,entropy_sampling,94
27,50,0.4951594533029613,entropy_sampling,94
28,60,0.5042710706150342,entropy_sampling,94
29,70,0.5128132118451025,entropy_sampling,94
30,80,0.5222095671981777,entropy_sampling,94
31,90,0.5230637813211845,entropy_sampling,94
32,100,0.5304669703872438,entropy_sampling,94
33,1,0.1611617312072893,margin_sampling,94
34,10,0.349373576309795,margin_sampling,94
35,20,0.4168564920273349,margin_sampling,94
36,30,0.44703872437357633,margin_sampling,94
37,40,0.4575740318906606,margin_sampling,94
38,50,0.4863325740318907,margin_sampling,94
39,60,0.4982915717539863,margin_sampling,94
40,70,0.5085421412300684,margin_sampling,94
41,80,0.5230637813211845,margin_sampling,94
42,90,0.5207858769931663,margin_sampling,94
43,100,0.5270501138952164,margin_sampling,94
0,1,0.14977220956719817,random,95
1,10,0.35506833712984054,random,95
2,20,0.392369020501139,random,95
3,30,0.43992027334851935,random,95
4,40,0.46326879271070615,random,95
5,50,0.47693621867881547,random,95
6,60,0.49686788154897493,random,95
7,70,0.5008542141230068,random,95
8,80,0.5076879271070615,random,95
9,90,0.5350227790432802,random,95
10,100,0.5412870159453302,random,95
11,1,0.1560364464692483,uncertainty_sampling,95
12,10,0.3670273348519362,uncertainty_sampling,95
13,20,0.421127562642369,uncertainty_sampling,95
14,30,0.4547266514806378,uncertainty_sampling,95
15,40,0.48120728929384965,uncertainty_sampling,95
16,50,0.4977220956719818,uncertainty_sampling,95
17,60,0.49686788154897493,uncertainty_sampling,95
18,70,0.5264806378132119,uncertainty_sampling,95
19,80,0.5284738041002278,uncertainty_sampling,95
20,90,0.5290432801822323,uncertainty_sampling,95
21,100,0.535876993166287,uncertainty_sampling,95
22,1,0.14066059225512528,entropy_sampling,95
23,10,0.3582004555808656,entropy_sampling,95
24,20,0.4205580865603645,entropy_sampling,95
25,30,0.45415717539863326,entropy_sampling,95
26,40,0.48177676537585423,entropy_sampling,95
27,50,0.5093963553530751,entropy_sampling,95
28,60,0.5222095671981777,entropy_sampling,95
29,70,0.5364464692482915,entropy_sampling,95
30,80,0.5341685649202733,entropy_sampling,95
31,90,0.535876993166287,entropy_sampling,95
32,100,0.5370159453302962,entropy_sampling,95
33,1,0.14094533029612757,margin_sampling,95
34,10,0.35022779043280183,margin_sampling,95
35,20,0.4222665148063781,margin_sampling,95
36,30,0.4604214123006834,margin_sampling,95
37,40,0.47095671981776766,margin_sampling,95
38,50,0.49145785876993164,margin_sampling,95
39,60,0.5048405466970387,margin_sampling,95
40,70,0.5130979498861048,margin_sampling,95
41,80,0.5316059225512528,margin_sampling,95
42,90,0.5375854214123007,margin_sampling,95
43,100,0.5392938496583144,margin_sampling,95
0,1,0.13980637813211846,random,96
1,10,0.34054669703872437,random,96
2,20,0.395501138952164,random,96
3,30,0.428246013667426,random,96
4,40,0.464123006833713,random,96
5,50,0.48120728929384965,random,96
6,60,0.4740888382687927,random,96
7,70,0.5088268792710706,random,96
8,80,0.5093963553530751,random,96
9,90,0.5167995444191344,random,96
10,100,0.5301822323462415,random,96
11,1,0.16287015945330297,uncertainty_sampling,96
12,10,0.3376993166287016,uncertainty_sampling,96
13,20,0.41116173120728927,uncertainty_sampling,96
14,30,0.4450455580865604,uncertainty_sampling,96
15,40,0.4806378132118451,uncertainty_sampling,96
16,50,0.48661731207289294,uncertainty_sampling,96
17,60,0.5079726651480638,uncertainty_sampling,96
18,70,0.5085421412300684,uncertainty_sampling,96
19,80,0.510250569476082,uncertainty_sampling,96
20,90,0.5227790432801822,uncertainty_sampling,96
21,100,0.5279043280182233,uncertainty_sampling,96
22,1,0.1674259681093394,entropy_sampling,96
23,10,0.34766514806378135,entropy_sampling,96
24,20,0.40774487471526194,entropy_sampling,96
25,30,0.4564350797266515,entropy_sampling,96
26,40,0.4843394077448747,entropy_sampling,96
27,50,0.48775626423690205,entropy_sampling,96
28,60,0.5071184510250569,entropy_sampling,96
29,70,0.5165148063781321,entropy_sampling,96
30,80,0.5250569476082004,entropy_sampling,96
31,90,0.5259111617312073,entropy_sampling,96
32,100,0.5253416856492027,entropy_sampling,96
33,1,0.15746013667425968,margin_sampling,96
34,10,0.3468109339407745,margin_sampling,96
35,20,0.4114464692482916,margin_sampling,96
36,30,0.4379271070615034,margin_sampling,96
37,40,0.47238041002277903,margin_sampling,96
38,50,0.48177676537585423,margin_sampling,96
39,60,0.49800683371298404,margin_sampling,96
40,70,0.5219248291571754,margin_sampling,96
41,80,0.5219248291571754,margin_sampling,96
42,90,0.5187927107061503,margin_sampling,96
43,100,0.532744874715262,margin_sampling,96
0,1,0.14635535307517084,random,97
1,10,0.3451025056947608,random,97
2,20,0.4137243735763098,random,97
3,30,0.44105922551252846,random,97
4,40,0.45842824601366744,random,97
5,50,0.4772209567198178,random,97
6,60,0.4809225512528474,random,97
7,70,0.4886104783599089,random,97
8,80,0.5111047835990888,random,97
9,90,0.5085421412300684,random,97
10,100,0.5196469248291572,random,97
11,1,0.1560364464692483,uncertainty_sampling,97
12,10,0.34424829157175396,uncertainty_sampling,97
13,20,0.39806378132118453,uncertainty_sampling,97
14,30,0.43137813211845105,uncertainty_sampling,97
15,40,0.47095671981776766,uncertainty_sampling,97
16,50,0.5011389521640092,uncertainty_sampling,97
17,60,0.4940205011389522,uncertainty_sampling,97
18,70,0.5239179954441914,uncertainty_sampling,97
19,80,0.5273348519362187,uncertainty_sampling,97
20,90,0.5244874715261959,uncertainty_sampling,97
21,100,0.5182232346241458,uncertainty_sampling,97
22,1,0.1417995444191344,entropy_sampling,97
23,10,0.32403189066059224,entropy_sampling,97
24,20,0.40518223234624146,entropy_sampling,97
25,30,0.45074031890660593,entropy_sampling,97
26,40,0.4646924829157175,entropy_sampling,97
27,50,0.47095671981776766,entropy_sampling,97
28,60,0.5096810933940774,entropy_sampling,97
29,70,0.5113895216400911,entropy_sampling,97
30,80,0.5193621867881549,entropy_sampling,97
31,90,0.5216400911161732,entropy_sampling,97
32,100,0.5216400911161732,entropy_sampling,97
33,1,0.15318906605922553,margin_sampling,97
34,10,0.34054669703872437,margin_sampling,97
35,20,0.4048974943052392,margin_sampling,97
36,30,0.4393507972665148,margin_sampling,97
37,40,0.46981776765375854,margin_sampling,97
38,50,0.48291571753986334,margin_sampling,97
39,60,0.4874715261958998,margin_sampling,97
40,70,0.5042710706150342,margin_sampling,97
41,80,0.525626423690205,margin_sampling,97
42,90,0.5150911161731208,margin_sampling,97
43,100,0.5182232346241458,margin_sampling,97
0,1,0.15404328018223234,random,98
1,10,0.35848519362186787,random,98
2,20,0.4017653758542141,random,98
3,30,0.43621867881548976,random,98
4,40,0.4564350797266515,random,98
5,50,0.4766514806378132,random,98
6,60,0.48946469248291574,random,98
7,70,0.5079726651480638,random,98
8,80,0.5170842824601367,random,98
9,90,0.5293280182232346,random,98
10,100,0.5321753986332574,random,98
11,1,0.15831435079726652,uncertainty_sampling,98
12,10,0.33997722095671984,uncertainty_sampling,98
13,20,0.41828018223234625,uncertainty_sampling,98
14,30,0.4473234624145786,uncertainty_sampling,98
15,40,0.4777904328018223,uncertainty_sampling,98
16,50,0.49003416856492027,uncertainty_sampling,98
17,60,0.5267653758542141,uncertainty_sampling,98
18,70,0.5170842824601367,uncertainty_sampling,98
19,80,0.5264806378132119,uncertainty_sampling,98
20,90,0.5415717539863326,uncertainty_sampling,98
21,100,0.5392938496583144,uncertainty_sampling,98
22,1,0.16287015945330297,entropy_sampling,98
23,10,0.3277334851936219,entropy_sampling,98
24,20,0.40233485193621865,entropy_sampling,98
25,30,0.4433371298405467,entropy_sampling,98
26,40,0.4803530751708428,entropy_sampling,98
27,50,0.49003416856492027,entropy_sampling,98
28,60,0.4985763097949886,entropy_sampling,98
29,70,0.518507972665148,entropy_sampling,98
30,80,0.5392938496583144,entropy_sampling,98
31,90,0.5387243735763098,entropy_sampling,98
32,100,0.5367312072892938,entropy_sampling,98
33,1,0.1611617312072893,margin_sampling,98
34,10,0.34738041002277903,margin_sampling,98
35,20,0.4168564920273349,margin_sampling,98
36,30,0.4370728929384966,margin_sampling,98
37,40,0.484624145785877,margin_sampling,98
38,50,0.48889521640091116,margin_sampling,98
39,60,0.5014236902050114,margin_sampling,98
40,70,0.5236332574031891,margin_sampling,98
41,80,0.5293280182232346,margin_sampling,98
42,90,0.5361617312072893,margin_sampling,98
43,100,0.5287585421412301,margin_sampling,98
0,1,0.1289863325740319,random,99
1,10,0.3425398633257403,random,99
2,20,0.4074601366742597,random,99
3,30,0.4305239179954442,random,99
4,40,0.4635535307517084,random,99
5,50,0.47465831435079725,random,99
6,60,0.4923120728929385,random,99
7,70,0.484624145785877,random,99
8,80,0.4977220956719818,random,99
9,90,0.5193621867881549,random,99
10,100,0.5242027334851936,random,99
11,1,0.1275626423690205,uncertainty_sampling,99
12,10,0.33997722095671984,uncertainty_sampling,99
13,20,0.42255125284738043,uncertainty_sampling,99
14,30,0.4521640091116173,uncertainty_sampling,99
15,40,0.46554669703872437,uncertainty_sampling,99
16,50,0.4809225512528474,uncertainty_sampling,99
17,60,0.5133826879271071,uncertainty_sampling,99
18,70,0.5125284738041003,uncertainty_sampling,99
19,80,0.5162300683371298,uncertainty_sampling,99
20,90,0.5247722095671982,uncertainty_sampling,99
21,100,0.5270501138952164,uncertainty_sampling,99
22,1,0.13069476082004555,entropy_sampling,99
23,10,0.3260250569476082,entropy_sampling,99
